snpId;chromosome;position;DSI;DPI;diseaseId;diseaseName;diseaseType;diseaseClass;diseaseSemanticType;score;EI;YearInitial;YearFinal;pmid;source
rs63751229;14;73198060;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;1995;;UNIPROT
rs63751229;14;73198060;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;;;;UNIPROT
rs63751235;14;73198117;784;214;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2001;2001;11070093;BEFREE
rs63751235;14;73198117;784;214;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2002;2002;11701593;BEFREE
rs63751235;14;73198117;784;214;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1995;7596406;UNIPROT
rs63751235;14;73198117;784;214;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;1995;7596406;UNIPROT
rs63751235;14;73198117;784;214;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;1995;7596406;CLINVAR
rs63751235;14;73198117;784;214;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1995;7596406;UNIPROT
rs63751254;14;73217210;801;214;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;2000;2000;10644793;UNIPROT
rs63751254;14;73217210;801;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;0;2000;2000;10644793;BEFREE
rs63751254;14;73217210;801;214;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2000;2000;10644793;BEFREE
rs63751254;14;73217210;801;214;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2000;2000;10644793;UNIPROT
rs63751254;14;73217210;801;214;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2000;2000;10644793;UNIPROT
rs63751272;14;73173587;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1997;1999;8931704;CLINVAR
rs63751272;14;73173587;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1998;1999;9521423;UNIPROT
rs63751272;14;73173587;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1998;1999;10441572;UNIPROT
rs63751272;14;73173587;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1998;1999;9521423;UNIPROT
rs63751272;14;73173587;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1998;1999;10441572;UNIPROT
rs63751272;14;73173587;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1997;1999;10441572;UNIPROT
rs63751272;14;73173587;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1997;1999;9521423;UNIPROT
rs63751273;17;46010389;692;25;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,05;1;2003;2016;18431510;BEFREE
rs63751273;17;46010389;692;25;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,05;1;2003;2016;26861289;BEFREE
rs63751273;17;46010389;692;25;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,05;1;2003;2016;22561128;BEFREE
rs63751273;17;46010389;692;25;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,05;1;2003;2016;26198711;BEFREE
rs63751273;17;46010389;692;25;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,05;1;2003;2016;12975285;BEFREE
rs63751287;14;73192792;769;143;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;25595498;BEFREE
rs63751287;14;73192792;769;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2000;2001;10533070;UNIPROT
rs63751287;14;73192792;769;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2017;2017;28532646;BEFREE
rs63751287;14;73192792;769;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2003;10533070;UNIPROT
rs63751287;14;73192792;769;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2003;11524469;UNIPROT
rs63751287;14;73192792;769;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2000;2001;10533070;UNIPROT
rs63751287;14;73192792;769;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2003;12885573;CLINVAR
rs63751287;14;73192792;769;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2000;2001;11524469;UNIPROT
rs63751287;14;73192792;769;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2000;2001;11524469;UNIPROT
rs63751287;14;73192792;769;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2003;20301414;CLINVAR
rs63751294;17;44352404;821;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;5;2006;2007;17826340;BEFREE
rs63751294;17;44352404;821;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;5;2006;2007;16983677;BEFREE
rs63751309;14;73192733;846;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1996;1996;8733303;UNIPROT
rs63751309;14;73192733;846;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1996;1996;8733303;UNIPROT
rs63751309;14;73192733;846;143;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2008;2008;18430735;BEFREE
rs63751309;14;73192733;846;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1996;1996;8733303;UNIPROT
rs63751316;14;73219139;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63751316;14;73219139;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63751316;14;73219139;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63751320;14;73192862;923;71;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2003;2003;12885573;BEFREE
rs63751320;14;73192862;923;71;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1993;2003;20301414;CLINVAR
rs63751320;14;73192862;923;71;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1993;2003;12885573;CLINVAR
rs63751399;14;73171047;801;107;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1993;2001;20301414;CLINVAR
rs63751399;14;73171047;801;107;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1993;2001;11094121;CLINVAR
rs63751416;14;73217170;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1999;7651536;UNIPROT
rs63751416;14;73217170;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1999;10441572;UNIPROT
rs63751416;14;73217170;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1999;8634712;UNIPROT
rs63751416;14;73217170;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1999;8634712;UNIPROT
rs63751416;14;73217170;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1999;7651536;UNIPROT
rs63751416;14;73217170;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1995;1999;7651536;UNIPROT
rs63751416;14;73217170;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1995;1999;10441572;UNIPROT
rs63751416;14;73217170;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1999;10441572;UNIPROT
rs63751416;14;73217170;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1995;1999;8634712;UNIPROT
rs63751420;14;73198040;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1998;9521423;UNIPROT
rs63751420;14;73198040;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1995;1998;9521423;UNIPROT
rs63751420;14;73198040;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1998;9521423;UNIPROT
rs63751420;14;73198040;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1998;7651536;UNIPROT
rs63751420;14;73198040;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1995;1998;7651536;UNIPROT
rs63751420;14;73198040;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1998;7651536;UNIPROT
rs63751441;14;73173684;1;71;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2001;2001;11405810;BEFREE
rs63751484;14;73186867;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1999;1999;10441572;UNIPROT
rs63751484;14;73186867;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1999;1999;10441572;UNIPROT
rs63751484;14;73186867;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1999;1999;10441572;UNIPROT
rs638405;11;117293108;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2008;2017;26846559;BEFREE
rs638405;11;117293108;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2008;2017;18182766;BEFREE
rs638944;1;54876242;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2007;2007;17510943;BEFREE
rs639012;11;85970540;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2016;2016;25778476;GWASCAT
rs641120;11;121510256;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2013;2016;23463934;BEFREE
rs641120;11;121510256;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2013;2016;25881907;BEFREE
rs641120;11;121510256;878;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2009;2009;19822782;BEFREE
rs6431223;2;127137911;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs6448799;4;11628425;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;24162737;GWASCAT
rs6448799;4;11628425;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;24162737;GWASDB
rs6455128;6;61987841;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;24958192;BEFREE
rs6461569;7;21496158;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;22614877;BEFREE
rs6465004;7;85427590;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;19734903;GWASDB
rs646776;1;109275908;801;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2014;2014;23398167;BEFREE
rs6489630;12;5495458;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;23075484;BEFREE
rs6491411;13;98252314;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs6499640;16;53735765;923;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;23251365;BEFREE
rs653765;15;58749813;821;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;5;2012;2015;22572541;BEFREE
rs653765;15;58749813;821;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;5;2012;2015;25631235;BEFREE
rs655231;11;60246384;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs6583817;10;92487490;923;143;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2010;2010;20098734;BEFREE
rs6584777;10;107004256;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;22353753;BEFREE
rs6591559;11;60258092;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;27930341;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;17288597;CLINVAR
rs661;14;73217225;769;179;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1996;1999;9521423;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;27100200;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;24011544;CLINVAR
rs661;14;73217225;769;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2006;2006;17012294;BEFREE
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;23843529;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;8634712;CLINVAR
rs661;14;73217225;769;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1996;1999;10441572;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;25741723;CLINVAR
rs661;14;73217225;769;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1996;1999;9521423;UNIPROT
rs661;14;73217225;769;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2007;2007;17553989;BEFREE
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;9196071;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;24880964;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;9521423;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;7596406;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;20484632;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;17545141;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;22115042;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;28492532;CLINVAR
rs661;14;73217225;769;179;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1996;1999;10441572;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;27100199;CLINVAR
rs661;14;73217225;769;179;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1996;1999;8634712;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;21559374;CLINVAR
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;10441572;UNIPROT
rs661;14;73217225;769;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1996;1999;8634712;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;8634712;UNIPROT
rs661;14;73217225;769;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1995;2017;9680315;CLINVAR
rs661057;11;121458245;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2009;2009;19822782;BEFREE
rs662;7;95308134;561;607;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;75;2003;2012;18322397;BEFREE
rs662;7;95308134;561;607;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;75;2003;2012;12566597;BEFREE
rs662;7;95308134;561;607;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;75;2003;2012;21757906;BEFREE
rs662;7;95308134;561;607;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;75;2003;2012;20947215;BEFREE
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;19734903;GWASDB
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;20558149;BEFREE
rs6656401;1;207518704;784;179;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,03;1;2011;2016;22015308;BEFREE
rs6656401;1;207518704;784;179;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,03;1;2011;2016;20739100;BEFREE
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;21460841;GWASDB
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;21726919;BEFREE
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;24176626;BEFREE
rs6656401;1;207518704;784;179;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,03;1;2011;2016;26680604;BEFREE
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;24162737;GWASDB
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;22262751;BEFREE
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;24162737;GWASCAT
rs6656401;1;207518704;784;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,85;1;2009;2014;22343410;BEFREE
