DATE ADDED TO CATALOG;PUBMEDID;FIRST AUTHOR;DATE;JOURNAL;LINK;STUDY;DISEASE/TRAIT;INITIAL SAMPLE SIZE;REPLICATION SAMPLE SIZE;REGION;CHR_ID;CHR_POS;REPORTED GENE(S);MAPPED_GENE;UPSTREAM_GENE_ID;DOWNSTREAM_GENE_ID;SNP_GENE_IDS;UPSTREAM_GENE_DISTANCE;DOWNSTREAM_GENE_DISTANCE;STRONGEST SNP-RISK ALLELE;SNPS;MERGED;SNP_ID_CURRENT;CONTEXT;INTERGENIC;RISK ALLELE FREQUENCY;P-VALUE;PVALUE_MLOG;P-VALUE (TEXT);OR or BETA;95% CI (TEXT);PLATFORM [SNPS PASSING QC];CNV;MAPPED_TRAIT;MAPPED_TRAIT_URI;STUDY ACCESSION;GENOTYPING TECHNOLOGY
18-04-2012;22430674;Lambert JC;20-03-2012;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/22430674;Genome-wide haplotype association study identifies the FRMD4A gene as a risk locus for Alzheimer's disease.;Alzheimer's disease;2,025 European ancestry cases, 5,328 European ancestry controls;7,913 European ancestry cases, 10,417 European ancestry controls;10p13;;;FRMD4A;"FRMD4A; FRMD4A; FRMD4A";;;;;;"rs7081208-A; rs17314229-C; rs2446581-A";"rs7081208; rs17314229; rs2446581";0;;"intron_variant; intron_variant; intron_variant";;0.028;1,00E-10;100;;168;[1.43-1.96];Illumina [287956];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST001449;Genome-wide genotyping array
04-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease (APOE e4 interaction);10,352 APOE e4+ cases, 9,207 APOE e4+ controls, 7,184 APOE e4- cases, 26,968 APOE e4- controls;1,250 APOE e4+ European ancestry cases, 536 APOE e4+ European ancestry controls, 718 APOE e4- European ancestry cases, 1,699 APOE e4- European ancestry controls;1q32.2;1;209797265;IRF6;IRF6;;;ENSG00000117595;;;rs59043219-A;rs59043219;0;59043219;intron_variant;0;0.37;0,000009;5,05E+15;;119;[1.10-1.28];NR [NR];N;Alzheimer's disease, APOE carrier status;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0007659;GCST002814;Genome-wide genotyping array
04-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease (APOE e4 interaction);10,352 APOE e4+ cases, 9,207 APOE e4+ controls, 7,184 APOE e4- cases, 26,968 APOE e4- controls;1,250 APOE e4+ European ancestry cases, 536 APOE e4+ European ancestry controls, 718 APOE e4- European ancestry cases, 1,699 APOE e4- European ancestry controls;6p11.2;6;58045670;GAPDHP15, RBBP4P4;AL445250.1;;;ENSG00000225096;;;rs1936246-T;rs1936246;0;1936246;intron_variant;0;0.43;2,00E-13;1,27E+16;;104;[1.03-1.05];NR [NR];N;Alzheimer's disease, APOE carrier status;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0007659;GCST002814;Genome-wide genotyping array
04-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease (APOE e4 interaction);10,352 APOE e4+ cases, 9,207 APOE e4+ controls, 7,184 APOE e4- cases, 26,968 APOE e4- controls;1,250 APOE e4+ European ancestry cases, 536 APOE e4+ European ancestry controls, 718 APOE e4- European ancestry cases, 1,699 APOE e4- European ancestry controls;7p22.1;7;6732029;PMS2CL, ZNF12;PMS2CL;;;ENSG00000187953;;;rs116139393-C;rs116139393;1;7787147;intron_variant;0;0.84;0,00000003;7,52E+15;;1098901;[1.06-1.12];NR [NR];N;Alzheimer's disease, APOE carrier status;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0007659;GCST002814;Genome-wide genotyping array
04-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease (APOE e4 interaction);10,352 APOE e4+ cases, 9,207 APOE e4+ controls, 7,184 APOE e4- cases, 26,968 APOE e4- controls;1,250 APOE e4+ European ancestry cases, 536 APOE e4+ European ancestry controls, 718 APOE e4- European ancestry cases, 1,699 APOE e4- European ancestry controls;7p21.3;7;12148903;THSD7A, TMEM106B;THSD7A - TMEM106B;ENSG00000005108;ENSG00000106460;;316705;62338;rs1595014-T;rs1595014;0;1595014;intergenic_variant;1;0.72;0,000004;5,40E+16;;11904762;[1.11-1.28];NR [NR];N;Alzheimer's disease, APOE carrier status;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0007659;GCST002814;Genome-wide genotyping array
29-09-2009;19734902;Harold D;06-09-2009;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/19734902;Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.;Alzheimer's disease;3,941 European ancestry cases, 7,848 European ancestry controls;2,023 European ancestry cases, 2,340 European ancestry controls;8p21.1;8;27607002;CLU;CLU;;;ENSG00000120885;;;rs11136000-?;rs11136000;0;11136000;intron_variant;0;0.60;9,00E-10;9,05E+15;;116;[1.11-1.22];Illumina [529205];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST000479;Genome-wide genotyping array
29-09-2009;19734902;Harold D;06-09-2009;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/19734902;Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.;Alzheimer's disease;3,941 European ancestry cases, 7,848 European ancestry controls;2,023 European ancestry cases, 2,340 European ancestry controls;11q14.2;11;86157598;PICALM;RNU6-560P - AP003097.2;ENSG00000200877;ENSG00000254699;;4264;35189;rs3851179-?;rs3851179;0;3851179;regulatory_region_variant;1;0.63;0,000000001;90;;116;[1.11-1.22];Illumina [529205];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST000479;Genome-wide genotyping array
29-09-2009;19734902;Harold D;06-09-2009;Nat Genet;www.ncbi.nlm.nih.gov/pubmed/19734902;Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.;Alzheimer's disease;3,941 European ancestry cases, 7,848 European ancestry controls;2,023 European ancestry cases, 2,340 European ancestry controls;19q13.32;19;44892362;APOE, TOMM40;TOMM40;;;ENSG00000130204;;;rs2075650-?;rs2075650;0;2075650;intron_variant;0;0.15;2,00E-157;1,57E+16;;253;[2.37-2.71];Illumina [529205];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST000479;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;1q21.3;1;154713065;KCNN3;KCNN3;;;ENSG00000143603;;;rs16830122-A;rs16830122;0;16830122;intron_variant;0;0.13;0,000002;5,70E+15;;117;[1.10-1.25];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;2q14.3;2;127133851;BIN1;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;26496;36160;rs4663105-C;rs4663105;0;4663105;intergenic_variant;1;0.43;2,00E-12;1,17E+16;;119;[1.13-1.24];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;3q22.3;3;137931894;SOX14, CLDN18;HSPA8P9 - CLDN18;ENSG00000241478;ENSG00000066405;;49657;66841;rs16847609-A;rs16847609;0;16847609;intergenic_variant;1;0.09;0,0000005;6,30E+15;;119;[1.11-1.28];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;4p13;4;43849075;PGBD3P4, KCTD8;RN7SL691P - RN7SL193P;ENSG00000239464;ENSG00000239679;;250231;14199;rs13146780-C;rs13146780;0;13146780;intergenic_variant;1;0.05;0,000003;5,52E+15;;123;[1.13-1.34];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;4q27;4;122647254;IL21, CETN4P;IL21-AS1;;;ENSG00000227145;;;rs78538083-C;rs78538083;0;78538083;intron_variant;0;0.06;0,000008;5,10E+15;;132;[1.17-1.48];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q14.1;5;80285949;SERINC5, KRT18P45;SERINC5 - KRT18P45;ENSG00000164300;ENSG00000249438;;29870;2500;rs71636213-G;rs71636213;0;71636213;intergenic_variant;1;0.1;0,000009;5,05E+15;;118;[1.10-1.27];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q31.1;5;131351444;CDC42SE2;CDC42SE2;;;ENSG00000158985;;;rs382216-C;rs382216;0;382216;intron_variant;0;0.64;0,0000002;6,70E+15;;11494253;[1.09-1.22];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q31.1;5;131552731;RAPGEF6;AC008695.1, RAPGEF6;;;ENSG00000273217, ENSG00000158987;;;rs6890695-G;rs6890695;0;6890695;intron_variant;0;0.79;0,0000006;6,22E+15;;11494253;[1.09-1.22];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q31.1;5;131773852;FNIP1;FNIP1, AC008695.1;;;ENSG00000217128, ENSG00000273217;;;rs758324-T;rs758324;0;758324;intron_variant;0;0.81;0,0000004;6,40E+16;;11627907;[1.1-1.22];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q31.1;5;131897266;FNIP1, ACSL6;MEIKIN, AC026398.1;;;ENSG00000239642, ENSG00000281938;;;rs142958719-G;rs142958719;0;142958719;intron_variant;0;0.82;0,0000003;6,52E+15;;11627907;[1.1-1.23];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q31.1;5;131965922;ACSL6;AC034228.3, ACSL6, AC026398.1;;;ENSG00000234758, ENSG00000164398, ENSG00000281938;;;rs476428-G;rs476428;0;476428;intron_variant;0;0.81;0,0000002;6,70E+15;;11627907;[1.1-1.23];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;5q31.3;5;140327854;PFDN1, HBEGF;PFDN1 - HBEGF;ENSG00000113068;ENSG00000113070;;24733;4989;rs11168036-T;rs11168036;0;11168036;intergenic_variant;1;0.5;0,0000003;6,52E+15;;112;[1.07-1.17];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;7p22.3;7;82377;FAM20C;AC093627.1;;;ENSG00000232325;;;rs11761441-G;rs11761441;0;11761441;intron_variant;0;0.46;0,000002;5,70E+15;;112;[1.07-1.17];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;7p15.2;7;25528235;NPVF, UBA52P1;AC005100.1 - AC091705.1;ENSG00000285960;ENSG00000227386;;27792;19527;rs10807828-C;rs10807828;0;10807828;intergenic_variant;1;0.51;0,000007;5,15E+15;;1098901;[1.05-1.15];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;7q35;7;143412115;EPHA1, TAS2R62P;EPHA1-AS1;;;ENSG00000229153;;;rs75045569-T;rs75045569;0;75045569;intron_variant;0;0.83;0,000008;5,10E+15;;11494253;[1.08-1.22];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;8p21.1;8;27598736;CLU;CLU;;;ENSG00000120885;;;rs2279590-C;rs2279590;0;2279590;non_coding_transcript_exon_variant;0;0.6;0,000002;5,70E+15;;11235955;[1.08-1.18];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;10p14;10;11678309;USP6NL, ECHDC3;AL512631.2 - AL512631.1;ENSG00000271360;ENSG00000271046;;66082;1366;rs7920721-G;rs7920721;0;7920721;TF_binding_site_variant;1;0.38;0,000003;5,52E+15;;112;[1.07-1.17];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;10q23.1;10;80629227;SH2D4B;SH2D4B;;;ENSG00000178217;;;rs59616746-C;rs59616746;0;59616746;intron_variant;0;0.85;0,000001;60;;12987013;[1.18-1.45];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;10q26.2;10;128547890;MKI67, MGMT;AL390763.1 - AL355537.1;ENSG00000234640;ENSG00000224190;;227676;364989;rs61310603-T;rs61310603;0;61310603;intergenic_variant;1;0.84;0,000008;5,10E+15;;11904762;[1.11-1.3];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;11q12.2;11;60254475;MS4, MS4A6A, MS4A4A, MS4A6E;MS4A4A;;;ENSG00000110079;;;rs1582763-G;rs1582763;0;1582763;intron_variant;0;0.63;0,000000002;8,70E+15;;11494253;[1.1-1.2];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
03-02-2016;25778476;Jun G;17-03-2015;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/25778476;A novel Alzheimer disease locus located near the gene encoding tau protein.;Alzheimer's disease in APOE e4- carriers;7,184 cases, 26,968 controls;718 European ancestry cases, 1,699 European ancestry controls;11q14.2;11;86157598;PICALM;RNU6-560P - AP003097.2;ENSG00000200877;ENSG00000254699;;4264;35189;rs3851179-C;rs3851179;0;3851179;regulatory_region_variant;1;0.65;0,000002;5,70E+15;;11235955;[1.06-1.18];NR [NR];N;Alzheimer's disease;http://www.ebi.ac.uk/efo/EFO_0000249;GCST002817;Genome-wide genotyping array
